Id do Solicitante,Categoria do Pedido ,Tipo de resposta
1082422,Fiscalizacao do estado,Acesso Concedido
1082422,Administracao publica,Acesso Concedido
1082436,Recursos humanos em saude,Acesso Concedido
1082445,Seguranca publica,Acesso Concedido
1082445,Seguranca publica,Acesso Concedido
1082446,Administracao publica,Acesso Concedido
1082464,Educacao basica,Acesso Concedido
1082486,Educacao superior,Acesso Concedido
1082486,Educacao superior,Acesso Concedido
1082489,Cidadania ambiental,Acesso Concedido
1082489,Cidadania ambiental,Acesso Concedido
1082491,Recursos energeticos,Acesso Concedido
1082493,Educacao basica,Acesso Concedido
1082502,Educacao superior,Acesso Parcialmente Concedido
1082531,Financas,Acesso Concedido
1082537,Seguranca Nacional,Acesso Concedido
1082558,Participacao e controle social em saude,Acesso Concedido
1082581,Fiscalizacao do estado,Acesso Concedido
1082587,Administracao publica,Acesso Concedido
1082593,Educacao basica,Acesso Concedido
1082600,Administracao publica,Acesso Concedido
1082600,Administracao publica,Acesso Concedido
1082600,Administracao publica,Acesso Concedido
1082601,Qualidade ambiental,Acesso Concedido
1082603,Transito,Acesso Concedido
1082604,Administracao publica,Acesso Concedido
1082630,Educacao superior,Acesso Concedido
1082685,Recursos energeticos,Acesso Negado
1082685,Recursos energeticos,Acesso Concedido
1082687,Educacao basica,Acesso Concedido
1082690,Seguranca publica,Acesso Concedido
1082699,Administracao publica,Acesso Concedido
1082700,Administracao publica,Acesso Concedido
1082700,Administracao publica,Acesso Concedido
1082723,Recursos energeticos,Acesso Concedido
1082734,Participacao e controle social em saude,Acesso Concedido
1082737,Politica e gestao industrial,Acesso Concedido
1082745,Transporte aereo,Acesso Concedido
1082765,Politica trabalhista,Acesso Parcialmente Concedido
1082773,Educacao superior,Acesso Concedido
1082773,Financas,Acesso Concedido
1082785,Educacao superior,Acesso Parcialmente Concedido
1082802,Recursos energeticos,Acesso Concedido
1082815,Educacao basica,Acesso Concedido
1082815,Educacao basica,Acesso Concedido
1082860,Educacao superior,Acesso Concedido
1082866,Educacao superior,Acesso Concedido
1082867,Educacao basica,Acesso Concedido
1082873,Seguranca publica,Acesso Negado
1082901,Educacao superior,Acesso Concedido
1082906,Administracao publica,Acesso Concedido
1082912,Financas,Acesso Negado
1082921,Seguranca publica,Acesso Negado
1082922,Educacao profissional e tecnologica,Acesso Concedido
1082923,Vigilancia sanitaria,Acesso Concedido
1082954,Transporte aereo,Acesso Concedido
1082958,Participacao e controle social em saude,Acesso Concedido
1082967,Administracao publica,Acesso Concedido
1082968,Educacao superior,Acesso Concedido
1082978,Cidadania ambiental,Acesso Concedido
1082982,Recursos energeticos,Acesso Negado
1082983,Administracao publica,Acesso Concedido
1082986,Legislacao e jurisprudencia,Acesso Concedido
1082993,Financas,Acesso Concedido
1083000,Administracao publica,Acesso Concedido
1083022,Administracao publica,Acesso Parcialmente Concedido
1083026,Profissionais da educacao,Acesso Concedido
1083044,Organizacoes internacionais,Acesso Negado
1083064,Financas,Acesso Concedido
1083082,Legislacao e jurisprudencia,Acesso Concedido
1083082,Administracao publica,Acesso Concedido
1083082,Administracao publica,Acesso Concedido
1083082,Transporte aereo,Acesso Concedido
1083082,Administracao publica,Acesso Parcialmente Concedido
1083082,Administracao publica,Acesso Concedido
1083082,Administracao publica,Acesso Concedido
1083082,Administracao publica,Acesso Concedido
1083082,Legislacao de saude,Acesso Concedido
1083082,Administracao publica,Acesso Concedido
1083082,Vigilancia sanitaria,Acesso Concedido
1083082,Administracao publica,Acesso Concedido
1083082,Mercado de trabalho,Acesso Concedido
1083082,Administracao financeira,Acesso Concedido
1083082,Legislacao e jurisprudencia,Acesso Concedido
1083082,Administracao financeira,Acesso Concedido
1083082,Administracao publica,Acesso Concedido
1083082,Educacao superior,Acesso Concedido
1083082,Administracao publica,Acesso Concedido
1083082,Seguranca Nacional,Acesso Concedido
1083082,Administracao publica,Acesso Concedido
1083082,Administracao financeira,Acesso Concedido
1083082,Seguranca publica,Acesso Concedido
1083082,Transporte rodoviario,Acesso Concedido
1083082,Seguranca publica,Acesso Concedido
1083087,Seguranca Nacional,Acesso Concedido
1083093,Educacao superior,Acesso Concedido
1083102,Governo eletronico,Acesso Concedido
1083104,Administracao publica,Acesso Concedido
1083104,Administracao publica,Acesso Concedido
1083119,Participacao e controle social em saude,Acesso Parcialmente Concedido
1083120,Educacao basica,Acesso Concedido
1083128,Financas,Acesso Concedido
1083137,Financas,Acesso Concedido
1083147,Transporte rodoviario,Acesso Concedido
1083170,Seguranca publica,Acesso Concedido
1083174,Transporte rodoviario,Acesso Concedido
1083182,Educacao superior,Acesso Concedido
1083184,Mercado de trabalho,Acesso Concedido
1083184,Profissoes e ocupacoes,Acesso Concedido
1083188,Transporte aquaviario,Acesso Concedido
1083188,Transporte aquaviario,Acesso Concedido
1083189,Administracao publica,Acesso Concedido
1083191,Administracao publica,Acesso Concedido
1083204,Educacao basica,Acesso Concedido
1083207,Educacao profissional e tecnologica,Acesso Concedido
1083208,Fiscalizacao do estado,Acesso Concedido
1083217,Seguranca Nacional,Acesso Concedido
1083218,Administracao publica,Acesso Concedido
1083223,Vigilancia sanitaria,Acesso Concedido
1083223,Vigilancia sanitaria,Acesso Concedido
1083223,Vigilancia sanitaria,Acesso Concedido
1083223,Vigilancia sanitaria,Acesso Concedido
1083230,Transporte aereo,Acesso Concedido
1083232,Participacao e controle social em saude,Acesso Concedido
1083237,Recursos energeticos,Acesso Negado
1083237,Recursos energeticos,Acesso Concedido
1083237,Recursos energeticos,Acesso Concedido
1083237,Recursos energeticos,Acesso Concedido
1083239,Participacao e controle social em saude,Acesso Concedido
1083251,Participacao e controle social em saude,Acesso Concedido
1083251,Seguranca publica,Acesso Concedido
1083256,Transito,Acesso Concedido
1083258,Unidades de saude,Acesso Concedido
1083260,Legislacao e jurisprudencia,Acesso Concedido
1083260,Economia,Acesso Concedido
1083260,Administracao publica,Acesso Concedido
1083270,Transporte rodoviario,Acesso Concedido
1083287,Educacao superior,Acesso Parcialmente Concedido
1083291,Recursos energeticos,Acesso Concedido
1083301,Transporte rodoviario,Acesso Negado
1083302,Administracao publica,Acesso Concedido
1083304,Administracao publica,Acesso Concedido
1083312,Administracao publica,Acesso Concedido
1083317,Emergencias e Urgencias,Acesso Concedido
1083320,Legislacao de saude,Acesso Concedido
1083329,Educacao superior,Acesso Concedido
1083336,Financas,Acesso Concedido
1083339,Participacao e controle social em saude,Acesso Parcialmente Concedido
1083339,Participacao e controle social em saude,Acesso Parcialmente Concedido
1083339,Saude mental,Acesso Concedido
1083345,Transporte aquaviario,Acesso Concedido
1083345,Administracao publica,Acesso Concedido
1083345,Transporte aquaviario,Acesso Parcialmente Concedido
1083355,Administracao publica,Acesso Concedido
1083356,Financas,Acesso Concedido
1083358,Educacao basica,Acesso Concedido
1083360,Legislacao de saude,Acesso Concedido
1083362,Educacao superior,Acesso Negado
1083365,Fiscalizacao do estado,Acesso Concedido
1083382,Cidadania ambiental,Acesso Concedido
1083390,Participacao e controle social em saude,Acesso Concedido
1083394,Recursos energeticos,Acesso Concedido
1083409,Financas,Acesso Concedido
1083412,Educacao superior,Acesso Parcialmente Concedido
1083414,Participacao e controle social em saude,Acesso Concedido
1083417,Legislacao e jurisprudencia,Acesso Concedido
1083419,Seguranca Nacional,Acesso Concedido
1083431,Farmacia,Acesso Negado
1083431,Saude mental,Acesso Concedido
1083439,Legislacao e jurisprudencia,Acesso Concedido
1083442,Transporte rodoviario,Acesso Concedido
1083479,Administracao publica,Acesso Concedido
1083479,Administracao publica,Acesso Concedido
1083480,Cidadania ambiental,Acesso Concedido
1083484,Administracao publica,Acesso Concedido
1083484,Legislacao e jurisprudencia,Acesso Concedido
1083486,Administracao publica,Acesso Concedido
1083487,Educacao superior,Acesso Concedido
1083488,Educacao superior,Acesso Concedido
1083491,Educacao basica,Acesso Concedido
1083494,Participacao e controle social em saude,Acesso Concedido
1083496,Fiscalizacao do estado,Acesso Concedido
1083498,Financas,Acesso Concedido
1083501,Recursos energeticos,Acesso Concedido
1083501,Recursos energeticos,Acesso Concedido
1083501,Recursos energeticos,Acesso Concedido
1083506,Financas,Acesso Concedido
1083507,Transito,Acesso Concedido
1083511,Recursos energeticos,Acesso Concedido
1083513,Transporte rodoviario,Acesso Concedido
1083516,Financas,Acesso Concedido
1083520,Qualidade ambiental,Acesso Concedido
1083532,Financas,Acesso Concedido
1083542,Transporte rodoviario,Acesso Concedido
1083549,Recursos energeticos,Acesso Concedido
1083562,Cidadania ambiental,Acesso Concedido
1083574,Educacao superior,Acesso Parcialmente Concedido
1083575,Participacao e controle social em saude,Acesso Concedido
1083580,Participacao e controle social em saude,Acesso Negado
1083580,Participacao e controle social em saude,Acesso Concedido
1083587,Educacao superior,Acesso Concedido
1083587,Educacao superior,Acesso Concedido
1083587,Educacao superior,Acesso Concedido
1083594,Profissoes e ocupacoes,Acesso Concedido
1083594,Politica trabalhista,Acesso Concedido
1083594,Profissoes e ocupacoes,Acesso Parcialmente Concedido
1083602,Recursos energeticos,Acesso Concedido
1083609,Vigilancia sanitaria,Acesso Concedido
1083622,Alimentacao e nutricao,Acesso Concedido
1083622,Alimentacao e nutricao,Acesso Concedido
1083622,Alimentacao e nutricao,Acesso Concedido
1083622,Alimentacao e nutricao,Acesso Concedido
1083622,Administracao publica,Acesso Concedido
1083622,Educacao superior,Acesso Concedido
1083622,Educacao superior,Acesso Concedido
1083622,Profissoes e ocupacoes,Acesso Concedido
1083622,Legislacao e jurisprudencia,Acesso Concedido
1083622,Profissoes e ocupacoes,Acesso Concedido
1083622,Legislacao trabalhista,Acesso Concedido
1083622,Administracao publica,Acesso Concedido
1083622,Recursos humanos em saude,Acesso Concedido
1083622,Recursos humanos em saude,Acesso Concedido
1083622,Recursos humanos em saude,Acesso Concedido
1083622,Politica trabalhista,Acesso Parcialmente Concedido
1083622,Profissoes e ocupacoes,Acesso Concedido
1083622,Qualificacao e aprendizagem profissional,Acesso Concedido
1083622,Unidades de saude,Acesso Concedido
1083622,Educacao profissional e tecnologica,Acesso Concedido
1083622,Educacao superior,Acesso Concedido
1083622,Participacao e controle social em saude,Acesso Concedido
1083622,Fiscalizacao do trabalho,Acesso Concedido
1083622,Ambiente e saude,Acesso Concedido
1083622,Legislacao trabalhista,Acesso Concedido
1083622,Fiscalizacao do trabalho,Acesso Concedido
1083622,Legislacao trabalhista,Acesso Concedido
1083622,Legislacao trabalhista,Acesso Parcialmente Concedido
1083622,Legislacao trabalhista,Acesso Concedido
1083622,Participacao e controle social em saude,Acesso Concedido
1083622,Legislacao trabalhista,Acesso Concedido
1083636,Participacao e controle social em saude,Acesso Concedido
1083641,Administracao publica,Acesso Concedido
1083641,Administracao publica,Acesso Concedido
1083651,Educacao basica,Acesso Concedido
1083653,Seguranca publica,Acesso Negado
1083661,Administracao publica,Acesso Concedido
1083667,Cidadania ambiental,Acesso Concedido
1083667,Transporte rodoviario,Acesso Concedido
1083673,Transito,Acesso Concedido
1083673,Transito,Acesso Concedido
1083681,Mercado de trabalho,Acesso Concedido
1083682,Administracao publica,Acesso Concedido
1083696,Cidadania ambiental,Acesso Concedido
1083711,Educacao superior,Acesso Concedido
1083725,Educacao profissional e tecnologica,Acesso Concedido
1083727,Educacao superior,Acesso Concedido
1083733,Administracao publica,Acesso Concedido
1083733,Financas,Acesso Concedido
1083741,Administracao publica,Acesso Concedido
1083743,Administracao publica,Acesso Concedido
1083743,Seguranca publica,Acesso Concedido
1083757,Fiscalizacao do trabalho,Acesso Concedido
1083763,Administracao publica,Acesso Concedido
1083766,Vigilancia sanitaria,Acesso Parcialmente Concedido
1083783,Administracao publica,Acesso Concedido
1083788,Administracao publica,Acesso Concedido
1083793,Transporte rodoviario,Acesso Concedido
1083800,Educacao superior,Acesso Concedido
1083800,Educacao superior,Acesso Concedido
1083800,Profissionais da educacao,Acesso Concedido
1083800,Educacao superior,Acesso Concedido
1083800,Profissionais da educacao,Acesso Concedido
1083800,Profissoes e ocupacoes,Acesso Concedido
1083800,Profissionais da educacao,Acesso Concedido
1083800,Educacao superior,Acesso Concedido
1083800,Administracao publica,Acesso Concedido
1083800,Mercado de trabalho,Acesso Concedido
1083800,Profissionais da educacao,Acesso Concedido
1083800,Educacao superior,Acesso Concedido
1083800,Administracao publica,Acesso Concedido
1083800,Profissionais da educacao,Acesso Concedido
1083800,Profissionais da educacao,Acesso Concedido
1083800,Educacao superior,Acesso Concedido
1083823,Financas,Acesso Concedido
1083835,Educacao superior,Acesso Negado
1083838,Legislacao e jurisprudencia,Acesso Concedido
1083842,Educacao basica,Acesso Concedido
1083843,Educacao superior,Acesso Concedido
1083843,Educacao superior,Acesso Concedido
1083843,Educacao superior,Acesso Concedido
1083843,Organizacao do estado,Acesso Concedido
1083843,Educacao superior,Acesso Concedido
1083843,Administracao publica,Acesso Concedido
1083843,Educacao superior,Acesso Concedido
1083843,Educacao superior,Acesso Concedido
1083843,Educacao superior,Acesso Concedido
1083845,Administracao publica,Acesso Concedido
1083846,Recursos energeticos,Acesso Concedido
1083848,Educacao superior,Acesso Concedido
1083864,Transporte aereo,Acesso Concedido
1083882,Legislacao de saude,Acesso Concedido
1083884,Administracao publica,Acesso Concedido
1083884,Politica trabalhista,Acesso Concedido
1083889,Transporte rodoviario,Acesso Concedido
1083895,Governo eletronico,Acesso Concedido
1083897,Administracao publica,Acesso Negado
1083898,Administracao publica,Acesso Concedido
1083904,Educacao superior,Acesso Concedido
1083904,Educacao superior,Acesso Concedido
1083904,Administracao publica,Acesso Concedido
1083904,Educacao superior,Acesso Concedido
1083904,Educacao superior,Acesso Concedido
1083904,Administracao publica,Acesso Concedido
1083904,Educacao superior,Acesso Concedido
1083923,Orcamento de saude,Acesso Concedido
1083923,Participacao e controle social em saude,Acesso Concedido
1083930,Seguranca publica,Acesso Concedido
1083931,Educacao basica,Acesso Concedido
1083936,Governo eletronico,Acesso Negado
1083946,Participacao e controle social em saude,Acesso Concedido
1083948,Financas,Acesso Concedido
1083954,Administracao publica,Acesso Concedido
1083958,Administracao publica,Acesso Parcialmente Concedido
1083978,Legislacao e jurisprudencia,Acesso Parcialmente Concedido
